t_seconds,wall_clock,probe_kind,query_ms,row_count
550,2026-08-07T12:08:19.092404Z,fast,5,438
551,2026-08-07T12:08:19.592471Z,fast,34,779
551,2026-08-07T12:08:20.093686Z,fast,15,696
552,2026-08-07T12:08:20.593253Z,fast,18,531
552,2026-08-07T12:08:20.593253Z,slow,18,531
552,2026-08-07T12:08:21.092518Z,fast,8,694
553,2026-08-07T12:08:21.593041Z,fast,8,683
553,2026-08-07T12:08:22.092658Z,fast,9,518
554,2026-08-07T12:08:22.592508Z,slow,12,672
554,2026-08-07T12:08:22.592507Z,fast,22,633
554,2026-08-07T12:08:23.093082Z,fast,12,703
555,2026-08-07T12:08:23.593498Z,fast,11,452
555,2026-08-07T12:08:24.092663Z,fast,13,582
556,2026-08-07T12:08:24.592784Z,fast,9,528
556,2026-08-07T12:08:24.592787Z,slow,16,555
556,2026-08-07T12:08:25.093269Z,fast,12,753
557,2026-08-07T12:08:25.592614Z,fast,11,690
557,2026-08-07T12:08:26.092497Z,fast,9,677
558,2026-08-07T12:08:26.592708Z,slow,10,468
558,2026-08-07T12:08:26.592691Z,fast,16,567
558,2026-08-07T12:08:27.092706Z,fast,5,495
559,2026-08-07T12:08:27.592425Z,fast,13,436
559,2026-08-07T12:08:28.092564Z,fast,7,816
560,2026-08-07T12:08:28.593647Z,fast,25,684
560,2026-08-07T12:08:28.593665Z,slow,26,684
560,2026-08-07T12:08:29.092406Z,fast,12,597
561,2026-08-07T12:08:29.594131Z,fast,3,67
561,2026-08-07T12:08:30.094117Z,fast,3,79
562,2026-08-07T12:08:30.595663Z,fast,2,88
562,2026-08-07T12:08:30.595672Z,slow,2,88
562,2026-08-07T12:08:31.095677Z,fast,3,79
563,2026-08-07T12:08:31.597489Z,fast,3,67
563,2026-08-07T12:08:32.094133Z,fast,4,79
564,2026-08-07T12:08:32.597385Z,fast,1,88
564,2026-08-07T12:08:32.597398Z,slow,2,88
564,2026-08-07T12:08:33.095735Z,fast,3,79
565,2026-08-07T12:08:33.596124Z,fast,3,67
565,2026-08-07T12:08:34.095662Z,fast,3,77
566,2026-08-07T12:08:34.595778Z,fast,3,86
566,2026-08-07T12:08:34.595788Z,slow,3,86
566,2026-08-07T12:08:35.094142Z,fast,3,77
567,2026-08-07T12:08:35.593895Z,fast,3,67
567,2026-08-07T12:08:36.096048Z,fast,3,77
568,2026-08-07T12:08:36.597420Z,fast,4,86
568,2026-08-07T12:08:36.597424Z,slow,4,86
568,2026-08-07T12:08:37.094127Z,fast,3,77
569,2026-08-07T12:08:37.592457Z,fast,12,743
569,2026-08-07T12:08:38.092429Z,fast,5,414
570,2026-08-07T12:08:38.592415Z,fast,9,451
570,2026-08-07T12:08:38.592459Z,slow,9,436
570,2026-08-07T12:08:39.092666Z,fast,4,443
571,2026-08-07T12:08:39.592437Z,fast,5,492
571,2026-08-07T12:08:40.093378Z,fast,4,584
572,2026-08-07T12:08:40.592713Z,fast,13,631
572,2026-08-07T12:08:40.592713Z,slow,17,616
572,2026-08-07T12:08:41.092859Z,fast,12,446
573,2026-08-07T12:08:41.592768Z,fast,11,532
573,2026-08-07T12:08:42.093024Z,fast,27,789
574,2026-08-07T12:08:42.593650Z,fast,25,588
574,2026-08-07T12:08:42.593655Z,slow,25,798
574,2026-08-07T12:08:43.092678Z,fast,28,641
575,2026-08-07T12:08:43.592622Z,fast,22,736
575,2026-08-07T12:08:44.092914Z,fast,14,728
576,2026-08-07T12:08:44.592533Z,fast,23,671
576,2026-08-07T12:08:44.592535Z,slow,36,699
576,2026-08-07T12:08:45.096133Z,fast,14,780
577,2026-08-07T12:08:45.592618Z,fast,22,769
577,2026-08-07T12:08:46.093208Z,fast,8,680
578,2026-08-07T12:08:46.592537Z,fast,11,695
578,2026-08-07T12:08:46.592584Z,slow,11,694
578,2026-08-07T12:08:47.093613Z,fast,12,672
579,2026-08-07T12:08:47.592477Z,fast,17,664
579,2026-08-07T12:08:48.092447Z,fast,13,633
580,2026-08-07T12:08:48.592537Z,fast,11,492
580,2026-08-07T12:08:48.592544Z,slow,20,549
580,2026-08-07T12:08:49.092501Z,fast,18,681
581,2026-08-07T12:08:49.595819Z,fast,9,776
581,2026-08-07T12:08:50.092606Z,fast,21,880
582,2026-08-07T12:08:50.593021Z,fast,15,757
582,2026-08-07T12:08:50.593028Z,slow,17,769
582,2026-08-07T12:08:51.095030Z,fast,26,774
583,2026-08-07T12:08:51.593829Z,fast,16,759
583,2026-08-07T12:08:52.092724Z,fast,23,716
584,2026-08-07T12:08:52.592712Z,fast,9,687
584,2026-08-07T12:08:52.592715Z,slow,23,689
584,2026-08-07T12:08:53.093766Z,fast,14,727
585,2026-08-07T12:08:53.592577Z,fast,12,706
585,2026-08-07T12:08:54.092725Z,fast,15,698
586,2026-08-07T12:08:54.592542Z,slow,17,564
586,2026-08-07T12:08:54.592551Z,fast,17,572
586,2026-08-07T12:08:55.093090Z,fast,6,633
587,2026-08-07T12:08:55.594717Z,fast,7,474
587,2026-08-07T12:08:56.092484Z,fast,10,529
588,2026-08-07T12:08:56.593054Z,fast,10,501
588,2026-08-07T12:08:56.593073Z,slow,25,492
588,2026-08-07T12:08:57.093334Z,fast,25,817
589,2026-08-07T12:08:57.593843Z,fast,12,322
589,2026-08-07T12:08:58.093094Z,fast,11,468
590,2026-08-07T12:08:58.592870Z,fast,6,492
590,2026-08-07T12:08:58.592871Z,slow,22,495
590,2026-08-07T12:08:59.092497Z,fast,26,816
591,2026-08-07T12:08:59.593017Z,fast,12,589
591,2026-08-07T12:09:00.092468Z,fast,18,728
592,2026-08-07T12:09:00.592553Z,fast,11,730
592,2026-08-07T12:09:00.592553Z,slow,22,732
592,2026-08-07T12:09:01.093039Z,fast,20,664
593,2026-08-07T12:09:01.592626Z,fast,23,657
593,2026-08-07T12:09:02.092747Z,fast,19,776
594,2026-08-07T12:09:02.593607Z,slow,8,791
594,2026-08-07T12:09:02.593595Z,fast,20,802
594,2026-08-07T12:09:03.092972Z,fast,11,798
595,2026-08-07T12:09:03.593788Z,fast,21,808
595,2026-08-07T12:09:04.093779Z,fast,13,885
596,2026-08-07T12:09:04.594183Z,fast,43,698
596,2026-08-07T12:09:04.594271Z,slow,47,663
596,2026-08-07T12:09:05.093628Z,fast,24,564
597,2026-08-07T12:09:05.592954Z,fast,9,657
597,2026-08-07T12:09:06.094050Z,fast,5,482
598,2026-08-07T12:09:06.592583Z,slow,7,546
598,2026-08-07T12:09:06.592581Z,fast,7,515
598,2026-08-07T12:09:07.093907Z,fast,8,658
599,2026-08-07T12:09:07.597502Z,fast,32,800
599,2026-08-07T12:09:08.092515Z,fast,21,852
600,2026-08-07T12:09:08.593415Z,fast,12,766
600,2026-08-07T12:09:08.593415Z,slow,32,776
600,2026-08-07T12:09:09.093117Z,fast,33,887
601,2026-08-07T12:09:09.593Z,fast,6,482
601,2026-08-07T12:09:10.093557Z,fast,24,803
602,2026-08-07T12:09:10.593196Z,fast,9,770
602,2026-08-07T12:09:10.593197Z,slow,10,770
602,2026-08-07T12:09:11.092566Z,fast,12,627
603,2026-08-07T12:09:11.592934Z,fast,23,609
603,2026-08-07T12:09:12.093576Z,fast,23,758
604,2026-08-07T12:09:12.592522Z,fast,20,630
604,2026-08-07T12:09:12.592556Z,slow,22,641
604,2026-08-07T12:09:13.093086Z,fast,14,710
605,2026-08-07T12:09:13.592736Z,fast,28,723
605,2026-08-07T12:09:14.093127Z,fast,23,991
606,2026-08-07T12:09:14.592525Z,slow,35,775
606,2026-08-07T12:09:14.592522Z,fast,36,803
606,2026-08-07T12:09:15.092912Z,fast,17,603
607,2026-08-07T12:09:15.592586Z,fast,21,626
607,2026-08-07T12:09:16.092772Z,fast,7,782
608,2026-08-07T12:09:16.593024Z,slow,13,842
608,2026-08-07T12:09:16.593018Z,fast,14,895
608,2026-08-07T12:09:17.092637Z,fast,16,654
609,2026-08-07T12:09:17.593563Z,fast,30,868
609,2026-08-07T12:09:18.093240Z,fast,16,679
610,2026-08-07T12:09:18.592721Z,fast,9,665
610,2026-08-07T12:09:18.592721Z,slow,23,642
610,2026-08-07T12:09:19.092643Z,fast,8,742
611,2026-08-07T12:09:19.592546Z,fast,8,717
611,2026-08-07T12:09:20.092579Z,fast,5,423
612,2026-08-07T12:09:20.594097Z,fast,20,457
612,2026-08-07T12:09:20.594101Z,slow,20,615
612,2026-08-07T12:09:21.092496Z,fast,25,819
613,2026-08-07T12:09:21.592971Z,fast,5,554
613,2026-08-07T12:09:22.092566Z,fast,13,881
614,2026-08-07T12:09:22.594135Z,slow,24,704
614,2026-08-07T12:09:22.594135Z,fast,25,713
614,2026-08-07T12:09:23.092758Z,fast,24,863
615,2026-08-07T12:09:23.593816Z,fast,9,581
615,2026-08-07T12:09:24.092623Z,fast,15,680
616,2026-08-07T12:09:24.592685Z,fast,19,715
616,2026-08-07T12:09:24.592687Z,slow,29,715
616,2026-08-07T12:09:25.092786Z,fast,11,769
617,2026-08-07T12:09:25.592784Z,fast,12,764
617,2026-08-07T12:09:26.093366Z,fast,21,329
618,2026-08-07T12:09:26.593407Z,slow,15,845
618,2026-08-07T12:09:26.593407Z,fast,24,853
618,2026-08-07T12:09:27.092848Z,fast,10,890
619,2026-08-07T12:09:27.594841Z,fast,9,716
619,2026-08-07T12:09:28.092578Z,fast,7,504
620,2026-08-07T12:09:28.592710Z,fast,20,864
620,2026-08-07T12:09:28.592718Z,slow,24,817
620,2026-08-07T12:09:29.092692Z,fast,21,683
621,2026-08-07T12:09:29.594046Z,fast,7,697
621,2026-08-07T12:09:30.094057Z,fast,7,637
622,2026-08-07T12:09:30.594127Z,fast,33,830
622,2026-08-07T12:09:30.594130Z,slow,33,821
622,2026-08-07T12:09:31.092956Z,fast,25,586
623,2026-08-07T12:09:31.592546Z,fast,15,704
623,2026-08-07T12:09:32.092592Z,fast,11,645
624,2026-08-07T12:09:32.592512Z,fast,6,575
624,2026-08-07T12:09:32.592545Z,slow,22,679
624,2026-08-07T12:09:33.092563Z,fast,17,855
625,2026-08-07T12:09:33.593221Z,fast,26,838
625,2026-08-07T12:09:34.092528Z,fast,15,838
626,2026-08-07T12:09:34.593112Z,fast,37,748
626,2026-08-07T12:09:34.593115Z,slow,37,746
626,2026-08-07T12:09:35.092512Z,fast,10,586
627,2026-08-07T12:09:35.595620Z,fast,13,670
627,2026-08-07T12:09:36.092751Z,fast,18,787
628,2026-08-07T12:09:36.596255Z,fast,11,539
628,2026-08-07T12:09:36.596266Z,slow,17,527
628,2026-08-07T12:09:37.093738Z,fast,14,749
629,2026-08-07T12:09:37.595493Z,fast,16,737
629,2026-08-07T12:09:38.093120Z,fast,3,79
630,2026-08-07T12:09:38.595862Z,fast,3,88
630,2026-08-07T12:09:38.595862Z,slow,3,88
630,2026-08-07T12:09:39.095821Z,fast,3,79
631,2026-08-07T12:09:39.597166Z,fast,3,79
631,2026-08-07T12:09:40.094241Z,fast,3,69
632,2026-08-07T12:09:40.597615Z,fast,2,88
632,2026-08-07T12:09:40.597623Z,slow,2,88
632,2026-08-07T12:09:41.094252Z,fast,4,79
633,2026-08-07T12:09:41.597030Z,fast,3,79
633,2026-08-07T12:09:42.093686Z,fast,3,67
634,2026-08-07T12:09:42.594127Z,slow,2,86
634,2026-08-07T12:09:42.594126Z,fast,2,86
634,2026-08-07T12:09:43.093633Z,fast,3,77
635,2026-08-07T12:09:43.597200Z,fast,3,77
635,2026-08-07T12:09:44.097592Z,fast,2,65
636,2026-08-07T12:09:44.597582Z,fast,3,84
636,2026-08-07T12:09:44.597582Z,slow,3,84
636,2026-08-07T12:09:45.097606Z,fast,3,75
637,2026-08-07T12:09:45.595730Z,fast,3,75
637,2026-08-07T12:09:46.095582Z,fast,4,65
638,2026-08-07T12:09:46.597615Z,fast,3,84
638,2026-08-07T12:09:46.597634Z,slow,3,84
638,2026-08-07T12:09:47.097624Z,fast,3,75
639,2026-08-07T12:09:47.592840Z,fast,2,75
639,2026-08-07T12:09:48.092770Z,fast,11,583
640,2026-08-07T12:09:48.593421Z,fast,14,617
640,2026-08-07T12:09:48.593421Z,slow,17,707
640,2026-08-07T12:09:49.093140Z,fast,7,481
641,2026-08-07T12:09:49.592599Z,fast,10,766
641,2026-08-07T12:09:50.093292Z,fast,11,846
642,2026-08-07T12:09:50.592919Z,fast,15,612
642,2026-08-07T12:09:50.592929Z,slow,39,738
642,2026-08-07T12:09:51.092789Z,fast,17,694
643,2026-08-07T12:09:51.592836Z,fast,22,882
643,2026-08-07T12:09:52.092897Z,fast,22,583
644,2026-08-07T12:09:52.592615Z,slow,20,822
644,2026-08-07T12:09:52.592560Z,fast,22,890
644,2026-08-07T12:09:53.092598Z,fast,5,532
645,2026-08-07T12:09:53.592880Z,fast,27,771
645,2026-08-07T12:09:54.092604Z,fast,22,787
646,2026-08-07T12:09:54.594468Z,fast,11,574
646,2026-08-07T12:09:54.594479Z,slow,11,614
646,2026-08-07T12:09:55.093218Z,fast,19,732
647,2026-08-07T12:09:55.593295Z,fast,9,805
647,2026-08-07T12:09:56.093025Z,fast,8,394
648,2026-08-07T12:09:56.594673Z,fast,49,951
648,2026-08-07T12:09:56.594676Z,slow,49,944
648,2026-08-07T12:09:57.094361Z,fast,33,891
649,2026-08-07T12:09:57.593058Z,fast,16,574
649,2026-08-07T12:09:58.094872Z,fast,10,860
650,2026-08-07T12:09:58.593243Z,fast,18,596
650,2026-08-07T12:09:58.593245Z,slow,40,607
650,2026-08-07T12:09:59.093376Z,fast,11,769
651,2026-08-07T12:09:59.593405Z,fast,16,634
651,2026-08-07T12:10:00.094481Z,fast,15,779
652,2026-08-07T12:10:00.592562Z,fast,14,601
652,2026-08-07T12:10:00.592600Z,slow,15,630
652,2026-08-07T12:10:01.092695Z,fast,27,897
653,2026-08-07T12:10:01.592751Z,fast,10,741
653,2026-08-07T12:10:02.093153Z,fast,12,826
654,2026-08-07T12:10:02.592962Z,slow,20,888
654,2026-08-07T12:10:02.592959Z,fast,22,901
654,2026-08-07T12:10:03.093248Z,fast,26,942
655,2026-08-07T12:10:03.592632Z,fast,9,781
655,2026-08-07T12:10:04.093008Z,fast,9,634
656,2026-08-07T12:10:04.594217Z,fast,8,429
656,2026-08-07T12:10:04.594229Z,slow,10,433
656,2026-08-07T12:10:05.092757Z,fast,26,685
657,2026-08-07T12:10:05.593480Z,fast,27,920
657,2026-08-07T12:10:06.092578Z,fast,13,684
658,2026-08-07T12:10:06.592951Z,slow,12,716
658,2026-08-07T12:10:06.592951Z,fast,12,707
658,2026-08-07T12:10:07.095167Z,fast,9,508
659,2026-08-07T12:10:07.594649Z,fast,27,838
659,2026-08-07T12:10:08.092692Z,fast,12,736
660,2026-08-07T12:10:08.593300Z,slow,19,772
660,2026-08-07T12:10:08.593281Z,fast,24,763
660,2026-08-07T12:10:09.092883Z,fast,41,817
661,2026-08-07T12:10:09.593163Z,fast,7,791
661,2026-08-07T12:10:10.092638Z,fast,10,704
662,2026-08-07T12:10:10.593171Z,fast,18,865
662,2026-08-07T12:10:10.593176Z,slow,20,898
662,2026-08-07T12:10:11.092697Z,fast,9,842
663,2026-08-07T12:10:11.592602Z,fast,8,511
663,2026-08-07T12:10:12.093220Z,fast,18,921
664,2026-08-07T12:10:12.592666Z,slow,17,771
664,2026-08-07T12:10:12.592665Z,fast,23,745
664,2026-08-07T12:10:13.093135Z,fast,11,578
665,2026-08-07T12:10:13.592677Z,fast,17,664
665,2026-08-07T12:10:14.092848Z,fast,19,832
666,2026-08-07T12:10:14.592725Z,fast,16,829
666,2026-08-07T12:10:14.592726Z,slow,27,849
666,2026-08-07T12:10:15.092785Z,fast,22,582
667,2026-08-07T12:10:15.593478Z,fast,10,828
667,2026-08-07T12:10:16.092643Z,fast,17,624
668,2026-08-07T12:10:16.593295Z,fast,20,786
668,2026-08-07T12:10:16.593296Z,slow,20,732
668,2026-08-07T12:10:17.092747Z,fast,16,768
669,2026-08-07T12:10:17.593624Z,fast,20,468
669,2026-08-07T12:10:18.092847Z,fast,8,622
670,2026-08-07T12:10:18.592707Z,fast,19,867
670,2026-08-07T12:10:18.592724Z,slow,23,902
670,2026-08-07T12:10:19.092619Z,fast,19,763
671,2026-08-07T12:10:19.592924Z,fast,10,770
671,2026-08-07T12:10:20.092911Z,fast,15,840
672,2026-08-07T12:10:20.593850Z,fast,18,956
672,2026-08-07T12:10:20.593861Z,slow,20,891
672,2026-08-07T12:10:21.092801Z,fast,18,679
673,2026-08-07T12:10:21.594478Z,fast,15,687
673,2026-08-07T12:10:22.092802Z,fast,19,575
674,2026-08-07T12:10:22.593808Z,fast,35,626
674,2026-08-07T12:10:22.593808Z,slow,35,730
674,2026-08-07T12:10:23.095834Z,fast,11,611
675,2026-08-07T12:10:23.595479Z,fast,17,611
675,2026-08-07T12:10:24.093241Z,fast,9,532
676,2026-08-07T12:10:24.592740Z,slow,14,691
676,2026-08-07T12:10:24.592739Z,fast,17,823
676,2026-08-07T12:10:25.092877Z,fast,10,770
677,2026-08-07T12:10:25.592821Z,fast,26,804
677,2026-08-07T12:10:26.093171Z,fast,5,481
678,2026-08-07T12:10:26.592654Z,slow,14,813
678,2026-08-07T12:10:26.592652Z,fast,16,870
678,2026-08-07T12:10:27.092636Z,fast,8,737
679,2026-08-07T12:10:27.593067Z,fast,18,299
679,2026-08-07T12:10:28.092677Z,fast,20,831
680,2026-08-07T12:10:28.593740Z,slow,15,691
680,2026-08-07T12:10:28.593738Z,fast,19,692
680,2026-08-07T12:10:29.092740Z,fast,7,411
681,2026-08-07T12:10:29.592670Z,fast,16,803
681,2026-08-07T12:10:30.092832Z,fast,10,672
682,2026-08-07T12:10:30.594042Z,fast,21,841
682,2026-08-07T12:10:30.594047Z,slow,25,839
682,2026-08-07T12:10:31.092829Z,fast,11,729
683,2026-08-07T12:10:31.593343Z,fast,27,875
683,2026-08-07T12:10:32.095078Z,fast,5,489
684,2026-08-07T12:10:32.592819Z,slow,10,639
684,2026-08-07T12:10:32.592817Z,fast,10,639
684,2026-08-07T12:10:33.093505Z,fast,9,512
685,2026-08-07T12:10:33.595474Z,fast,9,787
685,2026-08-07T12:10:34.093296Z,fast,13,472
686,2026-08-07T12:10:34.592887Z,fast,12,733
686,2026-08-07T12:10:34.592887Z,slow,37,694
686,2026-08-07T12:10:35.092677Z,fast,5,637
687,2026-08-07T12:10:35.593676Z,fast,6,511
687,2026-08-07T12:10:36.092679Z,fast,10,598
688,2026-08-07T12:10:36.593939Z,fast,21,877
688,2026-08-07T12:10:36.593951Z,slow,21,879
688,2026-08-07T12:10:37.093863Z,fast,18,738
689,2026-08-07T12:10:37.595402Z,fast,15,599
689,2026-08-07T12:10:38.093878Z,fast,5,473
690,2026-08-07T12:10:38.594094Z,fast,9,430
690,2026-08-07T12:10:38.594096Z,slow,11,386
690,2026-08-07T12:10:39.092946Z,fast,24,767
691,2026-08-07T12:10:39.593271Z,fast,19,737
691,2026-08-07T12:10:40.092897Z,fast,11,636
692,2026-08-07T12:10:40.593353Z,fast,18,762
692,2026-08-07T12:10:40.593354Z,slow,31,848
692,2026-08-07T12:10:41.093082Z,fast,19,737
693,2026-08-07T12:10:41.595468Z,fast,14,777
693,2026-08-07T12:10:42.093210Z,fast,25,754
694,2026-08-07T12:10:42.593161Z,fast,6,541
694,2026-08-07T12:10:42.593167Z,slow,11,570
694,2026-08-07T12:10:43.092874Z,fast,15,744
695,2026-08-07T12:10:43.593021Z,fast,10,670
695,2026-08-07T12:10:44.092732Z,fast,29,899
696,2026-08-07T12:10:44.594006Z,slow,25,797
696,2026-08-07T12:10:44.594004Z,fast,26,788
696,2026-08-07T12:10:45.093051Z,fast,18,911
697,2026-08-07T12:10:45.593455Z,fast,8,671
697,2026-08-07T12:10:46.093742Z,fast,8,767
698,2026-08-07T12:10:46.593309Z,slow,13,782
698,2026-08-07T12:10:46.593309Z,fast,13,781
698,2026-08-07T12:10:47.093100Z,fast,18,909
699,2026-08-07T12:10:47.594295Z,fast,251,792
699,2026-08-07T12:10:48.096431Z,fast,2,63
700,2026-08-07T12:10:48.597584Z,fast,3,77
700,2026-08-07T12:10:48.597602Z,slow,4,77
700,2026-08-07T12:10:49.097279Z,fast,4,77
701,2026-08-07T12:10:49.594389Z,fast,3,77
701,2026-08-07T12:10:50.097690Z,fast,1,65
702,2026-08-07T12:10:50.593949Z,fast,2,86
702,2026-08-07T12:10:50.593952Z,slow,2,86
702,2026-08-07T12:10:51.095958Z,fast,5,77
703,2026-08-07T12:10:51.596391Z,fast,3,77
703,2026-08-07T12:10:52.092702Z,fast,0,61
704,2026-08-07T12:10:52.597366Z,fast,3,86
704,2026-08-07T12:10:52.597366Z,slow,3,86
704,2026-08-07T12:10:53.096853Z,fast,3,77
705,2026-08-07T12:10:53.594366Z,fast,3,77
705,2026-08-07T12:10:54.095472Z,fast,29,1092
706,2026-08-07T12:10:54.597143Z,fast,4,84
706,2026-08-07T12:10:54.597166Z,slow,4,84
706,2026-08-07T12:10:55.096520Z,fast,3,75
707,2026-08-07T12:10:55.595138Z,fast,3,75
707,2026-08-07T12:10:56.094092Z,fast,3,75
708,2026-08-07T12:10:56.594230Z,fast,4,74
708,2026-08-07T12:10:56.594247Z,slow,5,74
708,2026-08-07T12:10:57.093395Z,fast,4,75
709,2026-08-07T12:10:57.593030Z,fast,1,75
709,2026-08-07T12:10:58.096296Z,fast,3,75
710,2026-08-07T12:10:58.593699Z,slow,3,74
710,2026-08-07T12:10:58.593696Z,fast,3,74
710,2026-08-07T12:10:59.094389Z,fast,2,75
711,2026-08-07T12:10:59.597356Z,fast,3,75
711,2026-08-07T12:11:00.096482Z,fast,3,75
712,2026-08-07T12:11:00.593615Z,fast,8,527
712,2026-08-07T12:11:00.593623Z,slow,9,812
712,2026-08-07T12:11:01.094334Z,fast,6,670
713,2026-08-07T12:11:01.592713Z,fast,10,738
713,2026-08-07T12:11:02.093130Z,fast,9,628
714,2026-08-07T12:11:02.593012Z,slow,7,696
714,2026-08-07T12:11:02.593010Z,fast,23,790
714,2026-08-07T12:11:03.092686Z,fast,4,505
715,2026-08-07T12:11:03.592970Z,fast,17,851
715,2026-08-07T12:11:04.092992Z,fast,24,718
716,2026-08-07T12:11:04.594034Z,fast,10,732
716,2026-08-07T12:11:04.594034Z,slow,20,627
716,2026-08-07T12:11:05.092860Z,fast,13,973
717,2026-08-07T12:11:05.592753Z,fast,19,785
717,2026-08-07T12:11:06.093220Z,fast,20,790
718,2026-08-07T12:11:06.593445Z,fast,22,766
718,2026-08-07T12:11:06.593454Z,slow,34,784
718,2026-08-07T12:11:07.093739Z,fast,13,1010
719,2026-08-07T12:11:07.592706Z,fast,62,991
719,2026-08-07T12:11:08.092749Z,fast,13,706
720,2026-08-07T12:11:08.592994Z,slow,27,850
720,2026-08-07T12:11:08.592974Z,fast,27,919
720,2026-08-07T12:11:09.092993Z,fast,34,881
721,2026-08-07T12:11:09.592849Z,fast,11,725
721,2026-08-07T12:11:10.093053Z,fast,23,871
722,2026-08-07T12:11:10.600287Z,fast,106,675
722,2026-08-07T12:11:10.600327Z,slow,113,623
722,2026-08-07T12:11:11.096894Z,fast,51,840
723,2026-08-07T12:11:11.592896Z,fast,26,470
723,2026-08-07T12:11:12.095334Z,fast,12,716
724,2026-08-07T12:11:12.594340Z,slow,45,961
724,2026-08-07T12:11:12.594335Z,fast,46,839
724,2026-08-07T12:11:13.092901Z,fast,19,666
725,2026-08-07T12:11:13.594577Z,fast,26,1019
725,2026-08-07T12:11:14.095158Z,fast,395,1043
726,2026-08-07T12:11:14.592887Z,fast,37,825
726,2026-08-07T12:11:14.592904Z,slow,39,972
726,2026-08-07T12:11:15.093470Z,fast,29,901
727,2026-08-07T12:11:15.593026Z,fast,17,755
727,2026-08-07T12:11:16.092737Z,fast,32,700
728,2026-08-07T12:11:16.593031Z,fast,8,618
728,2026-08-07T12:11:16.593032Z,slow,13,576
728,2026-08-07T12:11:17.094308Z,fast,7,407
729,2026-08-07T12:11:17.596689Z,fast,256,718
729,2026-08-07T12:11:18.095650Z,fast,71,900
730,2026-08-07T12:11:18.595453Z,slow,13,454
730,2026-08-07T12:11:18.595449Z,fast,26,559
730,2026-08-07T12:11:19.093726Z,fast,107,961
731,2026-08-07T12:11:19.594146Z,fast,17,575
731,2026-08-07T12:11:20.093934Z,fast,43,904
732,2026-08-07T12:11:20.592784Z,fast,18,629
732,2026-08-07T12:11:20.592784Z,slow,18,646
732,2026-08-07T12:11:21.092698Z,fast,38,711
733,2026-08-07T12:11:21.593740Z,fast,20,740
733,2026-08-07T12:11:22.092763Z,fast,8,694
734,2026-08-07T12:11:22.594916Z,slow,31,902
734,2026-08-07T12:11:22.594911Z,fast,34,946
734,2026-08-07T12:11:23.093236Z,fast,19,919
735,2026-08-07T12:11:23.593309Z,fast,9,694
735,2026-08-07T12:11:24.092920Z,fast,13,726
736,2026-08-07T12:11:24.593276Z,fast,16,790
736,2026-08-07T12:11:24.593276Z,slow,68,984
736,2026-08-07T12:11:25.092823Z,fast,18,823
737,2026-08-07T12:11:25.593867Z,fast,18,976
737,2026-08-07T12:11:26.092814Z,fast,27,882
738,2026-08-07T12:11:26.594319Z,fast,18,835
738,2026-08-07T12:11:26.594321Z,slow,44,899
738,2026-08-07T12:11:27.092794Z,fast,18,878
739,2026-08-07T12:11:27.595431Z,fast,74,880
739,2026-08-07T12:11:28.093292Z,fast,23,662
740,2026-08-07T12:11:28.594272Z,fast,22,823
740,2026-08-07T12:11:28.594276Z,slow,24,813
740,2026-08-07T12:11:29.092883Z,fast,9,529
741,2026-08-07T12:11:29.593620Z,fast,31,606
741,2026-08-07T12:11:30.094277Z,fast,9,961
742,2026-08-07T12:11:30.593352Z,fast,18,996
742,2026-08-07T12:11:30.593353Z,slow,20,983
742,2026-08-07T12:11:31.094040Z,fast,8,709
743,2026-08-07T12:11:31.593157Z,fast,27,765
743,2026-08-07T12:11:32.093396Z,fast,24,657
744,2026-08-07T12:11:32.593033Z,fast,20,847
744,2026-08-07T12:11:32.593035Z,slow,46,935
744,2026-08-07T12:11:33.094622Z,fast,15,655
745,2026-08-07T12:11:33.592845Z,fast,20,932
745,2026-08-07T12:11:34.093345Z,fast,19,975
746,2026-08-07T12:11:34.594316Z,fast,18,601
746,2026-08-07T12:11:34.594334Z,slow,21,607
746,2026-08-07T12:11:35.093056Z,fast,11,687
747,2026-08-07T12:11:35.593800Z,fast,29,816
747,2026-08-07T12:11:36.092752Z,fast,19,665
748,2026-08-07T12:11:36.592980Z,slow,32,939
748,2026-08-07T12:11:36.592980Z,fast,33,1007
748,2026-08-07T12:11:37.093147Z,fast,21,848
749,2026-08-07T12:11:37.593817Z,fast,99,804
749,2026-08-07T12:11:38.093582Z,fast,44,659
750,2026-08-07T12:11:38.593366Z,fast,20,718
750,2026-08-07T12:11:38.593369Z,slow,30,891
750,2026-08-07T12:11:39.093175Z,fast,15,830
751,2026-08-07T12:11:39.592913Z,fast,9,867
751,2026-08-07T12:11:40.094126Z,fast,15,793
752,2026-08-07T12:11:40.592869Z,fast,14,888
752,2026-08-07T12:11:40.592869Z,slow,20,887
752,2026-08-07T12:11:41.092864Z,fast,24,792
753,2026-08-07T12:11:41.592859Z,fast,5,518
753,2026-08-07T12:11:42.093339Z,fast,24,794
754,2026-08-07T12:11:42.593061Z,slow,23,540
754,2026-08-07T12:11:42.593007Z,fast,26,792
754,2026-08-07T12:11:43.094378Z,fast,16,851
755,2026-08-07T12:11:43.593733Z,fast,47,1004
755,2026-08-07T12:11:44.093906Z,fast,29,834
756,2026-08-07T12:11:44.593803Z,fast,14,745
756,2026-08-07T12:11:44.593809Z,slow,19,834
756,2026-08-07T12:11:45.093557Z,fast,17,952
757,2026-08-07T12:11:45.593305Z,fast,11,809
